iso3,country,disaster_type,year,deaths,affected,mng_cap,inventory,distance,priority_tier
167,161,7,-1.5018188650643403,-0.04159185851290112,-0.06494193325737814,-0.5940911698472099,0.9304520863754525,0.20701786599450542,2
40,45,7,-1.5018188650643403,-0.03269331338996426,-0.065068214741573,-0.3746838632092748,0.4938604697273231,-1.001327605226278,2
0,0,7,-1.5018188650643403,0.14638990720914,-0.065068214741573,-0.7810597571454471,-1.2891233582614892,0.12449671186235436,0
62,67,7,-1.5018188650643403,-0.031580995249597156,-0.06504582440749589,1.149500235718221,0.7670823201458299,0.1480741844715404,1
205,211,7,-1.5018188650643403,-0.03565949509760988,-0.06501134329301715,-0.4852550864671442,1.0417125306180404,1.0617012480774985,2
178,183,7,-1.5018188650643403,0.043685865581910434,-0.06456846248497207,-0.7478596804963897,-0.013149149605988428,1.1442224022096497,0
113,108,7,-1.5018188650643403,-0.03121022253614145,-0.06465757601459894,0.15877266287220743,0.6924392372995368,1.2915816060170624,1
99,101,7,-1.5018188650643403,-0.037884131378344094,-0.06505925860794215,-1.2327966055062514,-0.9313999046207637,0.23059533860369144,0
99,101,7,-1.5018188650643403,-0.04047954037253401,-0.06502589701016727,1.057574972828947,-0.4553742064689324,-1.3196234854502893,2
206,207,29,-1.5018188650643403,-0.03343485881687566,-0.065068214741573,-1.4626868630766268,-0.820139460378176,1.0027575665545336,0
90,92,6,-1.5018188650643403,-0.04159185851290112,-0.06484431140080196,1.6972635460807821,0.5769537128958381,0.4781588010001447,1
207,208,26,1.3584277981896171,-0.03565949509760988,-0.06506731912820991,0.9538330702165667,1.579706071132832,-1.6909686790449692,1
215,218,26,-1.5018188650643403,-0.02045781384592608,-0.0650657518048245,-1.0326312298462772,-1.2567310770263054,-0.7714472472867144,0
94,96,29,-1.5018188650643403,-0.036771813237976986,-0.065068214741573,-1.7017727379094565,-0.9891426668226131,0.0007149806641277539,0
194,196,26,-1.5018188650643403,-0.03306408610341996,-0.06505993031796446,1.1035174583626377,1.2262076976532175,0.37206017425880755,1
205,211,7,-1.5018188650643403,-0.04010876765907831,-0.0650426897607251,0.7273584430371853,-0.13426811422450174,-1.2606798039273244,2
205,211,7,-1.5018188650643403,-0.0386256768052555,-0.06502343407341879,0.8040761474250397,1.014953689597671,-0.11717238238180235,1
0,0,26,1.3584277981896171,-0.030097904395774342,-0.06505993031796446,0.9504580788331227,-1.1440622727300138,1.4448351779767714,2
77,79,5,1.6184502221217951,-0.04159185851290112,-0.042677880664470716,-1.464439407032392,1.579706071132832,-1.4610883211054055,2
88,90,12,-1.5018188650643403,-0.03491794967069847,-0.06506306496473525,-0.4793240444043702,0.6318797549902802,0.5724686914368887,2
90,92,0,-1.5018188650643403,-0.037884131378344094,-0.065068214741573,-1.3195771939015788,-1.6144545306670306,1.6039831180887771,0
109,110,29,1.3584277981896171,-0.03306408610341996,-0.06506597570816527,1.268529362866455,1.505062988286539,-1.2724685402319174,1
193,198,26,1.3584277981896171,-0.036771813237976986,-0.06506485619146142,0.4379443486289678,0.7332816788569424,1.285687237864766,1
42,43,6,-1.5018188650643403,-0.040850313085989715,-0.06497193630504144,-0.5748070118537896,-1.5567117684651812,-1.6025531567605216,0
143,141,26,1.3584277981896171,-0.035288722384154175,-0.06506731912820991,-1.500759558722603,1.121989053679148,-0.39420768553973806,2
194,196,0,-1.5018188650643403,-0.03751335866488839,-0.065068214741573,-0.643786657588267,0.2783813815106657,0.843609626442528,2
36,40,26,-1.5018188650643403,-0.033805631530331365,-0.06506216935137217,-0.5946003464750744,1.5782977110791283,0.01839808512101727,1
178,183,7,-1.5018188650643403,-0.02157013198629319,-0.065068214741573,0.8061508679508208,0.0826193340458593,-0.20558790466624993,1
194,196,26,-1.5018188650643403,-0.03714258595143269,-0.06506149764134986,0.4873327396467464,-0.8271812606466942,-1.6791799427403762,2
36,40,12,-1.5018188650643403,-0.037884131378344094,-0.06506463228812065,1.3520339277556706,1.441686785869875,-0.8068134562004934,1
119,130,25,-1.5018188650643403,-0.028985586255407238,-0.0650657518048245,-0.08534451823355424,-0.9257664644059492,-0.8068134562004934,0
171,189,7,-1.5018188650643403,0.027371866189859526,-0.06453913114733106,-1.3066747100019132,1.1135388933569261,0.1480741844715404,2
87,91,26,-1.5018188650643403,-0.03195176796305286,-0.06506127373800909,0.74948186886614,0.6149794343458365,-0.5474612574994472,1
36,40,8,-1.5018188650643403,-0.03565949509760988,-0.065068214741573,0.9141414024271509,1.433236625547653,-1.024905077835464,1
161,151,26,-1.5018188650643403,-0.02787326811504013,-0.06506597570816527,0.22312985280537556,0.10796981501252488,-0.9188064510941271,2
151,147,26,-1.5018188650643403,-0.021199359272837486,-0.065060378124646,0.9494080363824212,-1.5412198078744412,1.6039831180887771,2
121,114,27,-1.5018188650643403,0.006608594236340192,0.0999344414962022,-0.010598121181069628,-1.5510783282503668,0.260067179365174,0
87,91,7,-1.5018188650643403,-0.037884131378344094,-0.06472877727696412,0.08962832165956618,-0.017374229767099358,-0.20558790466624993,2
143,141,7,-1.5018188650643403,-0.03714258595143269,-0.065068214741573,-0.2400762012515902,-0.3004546005615316,0.8141377856810454,2
132,131,7,-1.5018188650643403,-0.03751335866488839,-0.06466294969477744,-1.6328578386786012,-1.1257535920318664,-1.478771425562295,0
143,141,26,-1.5018188650643403,-0.036771813237976986,-0.06505925860794215,-1.3472083682598244,1.6219568727439413,-0.8009190880481969,2
203,205,12,-1.5018188650643403,-0.03491794967069847,-0.065068214741573,-1.6120415143010485,-0.45396584641522875,0.3543770698019181,0
36,40,9,-1.5018188650643403,-0.03751335866488839,-0.06506149764134986,0.483359804410719,1.102272012927297,-1.1604755453382838,1
28,26,2,-1.5018188650643403,-0.04159185851290112,-0.065068214741573,-0.6321017160159433,-1.4398178840077789,1.4330464416721784,0
42,43,8,1.3584277981896171,-0.03603026781106558,-0.065068214741573,0.040576612545807376,1.0614295713698914,-0.32936963586447654,1
151,147,13,1.3584277981896171,0.6031818901865653,7.326622547181197,1.4225307195698722,-1.652480252117029,1.0617012480774985,0
151,147,7,-1.5018188650643403,-0.006368450734609391,-0.065068214741573,-0.8574552738211106,1.0938218526050751,1.3505252875400273,2
39,55,7,-1.5018188650643403,-0.03565949509760988,-0.06505433273444519,-0.2995046496830858,0.1938797782884471,1.545039436565812,2
86,88,2,-1.5018188650643403,-0.04159185851290112,-0.065068214741573,0.8960133323200153,-0.2722873994874588,0.5724686914368887,2
166,160,2,-1.5018188650643403,-0.04159185851290112,-0.065068214741573,-0.9284381179121964,0.21359681904029812,-1.6850743108926727,0
36,40,9,-1.5018188650643403,-0.027502495401584427,-0.06506149764134986,-1.4542729036396083,-1.2032133949855668,1.285687237864766,0
58,61,26,-1.5018188650643403,-0.037884131378344094,-0.06506709522486914,-0.7173214857847167,1.4923877478032062,0.5547855869799992,1
104,158,10,1.3584277981896171,-0.040850313085989715,-0.06498872905559928,-1.1624960915930609,-0.3356636019041227,-0.5003063122810751,0
192,38,7,-1.5018188650643403,0.18161331498743172,-0.06406064970810339,1.4991838428040778,-1.1496957129448284,-1.4198277440393299,2
205,211,9,-1.5018188650643403,-0.02935635896886294,-0.06505925860794215,1.0780911428417956,-1.179271274072605,-0.8421796651142724,2
39,55,7,-1.5018188650643403,-0.037884131378344094,-0.06506799083823223,0.47294601292638677,-0.7074706560818845,0.6785673181782258,2
62,67,7,-1.5018188650643403,-0.03640104052452128,-0.0650348531437981,1.2974750761877452,-1.2299722360059362,-1.6791799427403762,2
205,211,7,-1.5018188650643403,-0.038254904091799796,-0.06499432663911855,1.0626840874211696,0.5192109506939887,1.5155675958043295,1
143,141,26,-1.5018188650643403,-0.02787326811504013,-0.065068214741573,-1.074698574480329,-0.06948355175413415,1.5391450684135155,0
143,141,8,-1.5018188650643403,-0.023053222840116,-0.065068214741573,1.3705511167493454,1.1755067357198863,-0.15843295944787789,1
194,196,26,-1.5018188650643403,-0.027502495401584427,-0.06506149764134986,0.14715636295184886,0.5079440702643595,0.9202364124223825,1
143,141,26,-1.5018188650643403,-0.030468677109230045,-0.065068214741573,1.0757351307123892,-1.5158693269077756,-0.5769330982609298,2
90,92,26,-1.5018188650643403,-0.036771813237976986,-0.06506597570816527,1.3827855279491574,0.5065357102106559,0.6078349003506678,1
90,92,26,-1.5018188650643403,-0.03565949509760988,-0.06506687132152836,-0.6194683264237096,0.45583474827732473,-1.4316164803439229,2
62,67,26,-1.5018188650643403,-0.037884131378344094,-0.06506373667475757,-1.3397253106190203,-1.048293789078166,1.0263350391637196,0
206,207,12,-1.5018188650643403,-0.04159185851290112,-0.0641726013784889,-0.9314271983040523,1.362818622862471,0.43100385578177264,2
220,184,29,-1.5018188650643403,-0.036771813237976986,-0.065068214741573,-0.24157672740673938,0.21359681904029812,0.46637006469555164,2
88,90,25,-1.5018188650643403,-0.03343485881687566,-0.06506149764134986,1.11236114882881,1.6684327545161615,-1.3903559032778474,1
176,177,3,-1.5018188650643403,0.01402404850545424,-0.065068214741573,1.2603108308802273,-0.22581151771523855,-0.005179387488168751,1
194,196,14,-1.5018188650643403,-0.04122108579944542,-0.06497999682530921,-1.6968197710183306,1.441686785869875,-1.0897431275107257,2
90,92,26,-1.5018188650643403,-0.03751335866488839,-0.06506508009480219,0.048115481905738104,0.38823346569954986,1.4566239142813644,2
36,40,8,-1.5018188650643403,-0.035288722384154175,-0.06506687132152836,-0.2751623267902421,0.9079183255161942,-1.1074262319676151,2
99,101,26,-1.5018188650643403,-0.004143814453875177,-0.06505455663778596,-0.9516107026813451,-0.4328404456096741,0.012503716968720763,0
142,140,7,-1.5018188650643403,0.005867048809428788,-0.0648293098769703,-1.3057356591596816,1.3515517424328418,-1.1781586497951733,2
138,116,7,-1.5018188650643403,-0.040850313085989715,-0.0649607411380029,-0.5515416324571379,-0.22581151771523855,1.044018143620609,0
38,33,7,-1.5018188650643403,-0.03343485881687566,-0.06505366102442288,1.544944850108307,-1.4651683649744445,-1.2724685402319174,2
36,40,12,-1.5018188650643403,-0.014154677717179142,-0.06506799083823223,-0.6014595871501226,-1.5369947277133302,-0.26453158618921496,0
167,161,20,-1.5018188650643403,-0.03417640424378707,-0.065068214741573,0.07597416722405034,-0.8680237022040999,0.260067179365174,0
167,161,10,-1.5018188650643403,-0.036771813237976986,-0.0650117910996987,0.7140638868575412,0.399500346129179,-1.4021446395824404,1
112,187,0,-1.5018188650643403,-0.026760949974673022,-0.065068214741573,-0.46143855046487764,-0.8553484617207671,-0.871651505875755,0
207,208,8,-1.5018188650643403,-0.011930041436444928,-0.06506664741818759,1.644946665159424,0.15303733673104147,-1.6379193656743007,1
36,40,8,-1.5018188650643403,-0.02935635896886294,-0.06506597570816527,1.612614874031462,0.16148749705326332,0.43100385578177264,1
37,53,26,-1.5018188650643403,-0.026760949974673022,-0.06506597570816527,-0.8488307268484021,-1.6116378105596234,-0.6240880434793018,0
36,40,26,-1.5018188650643403,-0.03232254067650856,-0.06506306496473525,0.0013613097441648504,0.9670694477717472,-0.276320322493808,1
99,101,26,-1.5018188650643403,-0.037884131378344094,-0.06505701957453444,-0.678782718560282,-1.337007600087413,-0.8539684014188654,0
28,26,26,-1.5018188650643403,-0.035288722384154175,-0.065068214741573,-0.7343309871676519,-0.18778579626524017,-0.48262320782418566,0
121,114,27,-1.5018188650643403,-0.03306408610341996,0.01761301971162412,-1.593138116125326,-1.09617803090409,-0.45904573521499964,0
167,161,8,-1.5018188650643403,-0.03714258595143269,-0.065068214741573,0.39037624828592893,-1.6679722127077692,-1.7027574153495622,0
152,149,0,-1.5018188650643403,-0.037884131378344094,-0.065068214741573,0.020170344978746552,0.5361112713384324,1.7218704811347072,2
32,37,7,-1.5018188650643403,-0.0015484054596852602,-0.06490879556294402,-1.5425982252456387,1.1938154164180337,0.5901517958937783,2
16,20,7,-1.5018188650643403,-0.03603026781106558,-0.06504694392419974,-0.7557845106433775,1.1740983756661827,0.0537642940347963,2
18,15,7,-1.5018188650643403,-0.04159185851290112,-0.06431769074330852,1.4249531896402712,0.6375131952050948,1.5509338047181085,1
221,221,7,-1.5018188650643403,-0.04159185851290112,-0.06504067463065816,-0.8911570867443837,0.03896017238104637,0.6844616863305223,0
154,153,29,1.3584277981896171,-0.0389964495187112,-0.06504134634068047,-1.2190439486431655,-1.1820879941800122,0.6373067411121502,0
36,40,12,-1.5018188650643403,-0.036771813237976986,-0.06506776693489146,-0.025639884592170793,-1.2356056762207506,0.5017362736093307,0
39,55,26,-1.5018188650643403,-0.03640104052452128,-0.06506440838477988,1.6929808891479756,-1.3046153188522291,0.926130780574679,2
87,91,29,1.3584277981896171,-0.03454717695724277,-0.06506127373800909,-0.8825210608831,0.5516032319291725,-0.38831331738744157,2
119,130,26,-1.5018188650643403,-0.037884131378344094,-0.06506373667475757,0.6070966977530007,0.48259358929769397,1.2385322926463938,1
37,53,13,1.3584277981896171,-0.036771813237976986,-0.062472727215355295,0.917031991613341,0.4685099887606575,-0.883440242180348,1
99,101,7,-1.5018188650643403,-0.03565949509760988,-0.06501694087653642,-0.8978222168163332,0.537519631392136,-1.443405216648516,2
16,20,7,-1.5018188650643403,-0.028244040828495832,-0.06497081678833759,0.8013370804844476,1.0107286094365602,0.7610884723103769,1
36,40,8,-1.5018188650643403,-0.03714258595143269,-0.065068214741573,-0.44705246279189476,-0.7314127769948464,-1.1486868090336908,0
18,15,11,1.3584277981896171,-0.023423995553571702,-0.065068214741573,0.46914325787095806,0.26429778097362927,0.28364465197436,1
78,82,26,-1.5018188650643403,-0.030097904395774342,-0.0650581390912383,0.4733822656419699,-0.6271941330207769,1.3623140238446203,2
148,134,7,1.3584277981896171,-0.04159185851290112,-0.058351114518442306,0.13479983833861647,-0.5272005692078182,-1.6614968382834867,2
143,141,29,1.3584277981896171,-0.03565949509760988,-0.065068214741573,-1.408173128159763,-1.4848854057262955,-0.7242923020683424,0
143,141,26,1.3584277981896171,-0.030468677109230045,-0.065068214741573,1.172238596276336,0.27978974156436937,1.1442224022096497,1
194,196,13,1.3584277981896171,-0.04159185851290112,-0.05093991393892146,-0.6098513827876418,1.5740726309180173,0.3779545424111041,1
58,61,12,1.3584277981896171,-0.02639017726121732,-0.06506508009480219,-1.0748771168240518,1.1797318158809973,-1.1133206001199116,2
109,110,29,1.3584277981896171,-0.033805631530331365,-0.065068214741573,-1.579671041594541,-0.7328211370485501,-0.6240880434793018,0
26,21,29,-1.5018188650643403,-0.03491794967069847,-0.065068214741573,0.3257063788206422,0.896651445086565,1.37999712830151,1
57,60,7,-1.5018188650643403,-0.04159185851290112,-0.042677880664470716,0.6258998348556966,-1.5200944070688867,-1.443405216648516,0
57,60,7,-1.5018188650643403,-0.0386256768052555,-0.06501895600660336,-1.6634457516711625,0.33189906355140414,-0.27042595434151145,0
90,92,26,1.3584277981896171,-0.03565949509760988,-0.06506642351484682,0.052776615499192055,-1.5989625700762906,0.6785673181782258,0
99,101,26,-1.5018188650643403,-0.024536313693938806,-0.065068214741573,-0.9364126325807697,-0.18637743621153655,0.5665743232845922,0
88,90,26,-1.5018188650643403,-0.03565949509760988,-0.06505634786451213,0.5137090120235261,-0.8328147008615088,0.49584190545703416,2
88,90,26,-1.5018188650643403,-0.03269331338996426,-0.065068214741573,-1.1169668318488453,-0.10469255309672523,-0.4001020536920346,0
36,40,8,-1.5018188650643403,-0.025648631834305914,-0.065068214741573,0.6722196032493166,1.713500276234678,-0.48262320782418566,1
215,218,12,1.3584277981896171,-0.029727131682318643,-0.06506440838477988,-0.38140994092214453,1.496612827964317,1.37999712830151,1
169,172,7,-1.5018188650643403,-0.02045781384592608,-0.06503059898032346,1.5235409076698434,-1.5764288092170322,0.3013277564312495,2
201,202,29,1.3584277981896171,-0.03714258595143269,-0.065068214741573,-1.2445841434248832,-0.05258323110969044,0.7316166315488943,0
88,90,26,1.3584277981896171,-0.03195176796305286,-0.06506463228812065,-0.5395881931156726,0.5516032319291725,-1.242996699470435,2
190,193,29,1.3584277981896171,-0.008593087015343606,-0.065068214741573,-1.3278743341569035,0.5670951925199126,-0.5769330982609298,0
39,55,0,-1.5018188650643403,-0.03417640424378707,-0.065068214741573,1.4818519668163481,-0.09765075282820701,1.3858914964538065,1
143,141,29,-1.5018188650643403,0.004383957955605978,-0.065068214741573,1.3178366471370064,0.5445614316606543,-0.4354682626058136,1
178,183,7,-1.5018188650643403,0.10300949973482282,-0.065068214741573,-0.8274973835666464,0.04036853243475001,-0.7007148294591563,0
88,90,26,-1.5018188650643403,-0.02194090469974889,-0.06506485619146142,0.5650089916852625,0.620612874560651,1.7041873766778177,1
154,153,29,-1.5018188650643403,0.011428639511264323,-0.06506306496473525,1.1096160334643685,0.5121691504254705,0.1598629207761334,1
40,45,25,-1.5018188650643403,-0.03751335866488839,-0.06506127373800909,0.20208379941344398,1.3135260209828434,1.415363337215289,1
18,15,29,1.3584277981896171,-0.016379313997913356,-0.065068214741573,0.11358850374428565,0.37274150510880977,0.5842574277414817,2
36,40,12,1.3584277981896171,-0.035288722384154175,-0.06506754303155068,-0.883224100617364,-0.0089240694448775,1.627560590697963,0
40,45,26,1.3584277981896171,-0.028985586255407238,-0.06505993031796446,-1.3984300833365373,-1.3229239995503765,0.1716516570807264,0
85,86,7,1.3584277981896171,0.1478729980629628,-0.06441934286001856,1.3866801791200294,1.6318153931198667,-1.2371023313181384,1
83,87,27,1.3584277981896171,-0.03973799494562261,-0.03282613367054572,1.3977716009755612,-0.30467968072264257,0.7787715767672664,1
206,207,7,1.3584277981896171,-0.021199359272837486,-0.06503642046718351,0.47189897511198675,0.5670951925199126,-0.15843295944787789,1
39,55,12,-1.5018188650643403,-0.0011776327462295578,-0.06501044767965407,-0.5466419831053198,0.012201331360677149,-1.0779543912061327,2
18,15,29,-1.5018188650643403,-0.006368450734609391,-0.065068214741573,-0.5113834808538209,0.6037125539162073,0.6078349003506678,2
143,141,29,1.3584277981896171,-0.03640104052452128,-0.065068214741573,0.7935070683163105,-0.9102745038152091,-1.4316164803439229,2
71,83,26,1.3584277981896171,-0.03269331338996426,-0.065068214741573,1.386314778276918,0.9614360075569326,-1.242996699470435,1
122,117,12,1.3584277981896171,-0.037884131378344094,-0.065068214741573,1.3515964140863284,1.1205806936254443,0.7669828404626734,1
154,153,0,-1.5018188650643403,0.006979366949795895,-0.065068214741573,0.9802628809158868,0.3685164249476989,-1.6143418930651146,1
38,33,7,1.3584277981896171,0.06778609195653108,-0.061994021872786846,0.5028294052915117,-1.696139413781842,-1.408039007734737,0
88,90,26,-1.5018188650643403,-0.03417640424378707,-0.06506396057809834,-1.4294734744951567,0.6614553161180566,-0.022862491945058266,0
36,40,26,-1.5018188650643403,-0.03232254067650856,-0.0650657518048245,-1.1610849358364883,-1.0933613107966826,0.46047569654325515,0
143,141,9,-1.5018188650643403,-0.037884131378344094,-0.06506373667475757,1.3913159414721095,-0.44129060593189595,-1.6909686790449692,1
14,30,7,-1.5018188650643403,-0.04159185851290112,-0.06327698801540481,0.3795169725472016,-1.7144480944799894,-1.0072219733785746,0
66,126,7,-1.5018188650643403,-0.03454717695724277,-0.06430000237938761,-1.6890443055923647,1.2881755400161778,-1.1427924408813943,2
132,131,7,-1.5018188650643403,-0.04159185851290112,-0.06131268400682063,-1.3694441552521104,-1.341232680248524,-1.1899473860997662,0
88,90,26,-1.5018188650643403,-0.03195176796305286,-0.06506149764134986,0.5771929095594636,1.0318540102421148,0.5312081143708132,1
22,24,26,-1.5018188650643403,-0.02527785912085021,-0.0650657518048245,-1.7033678320974126,-1.0440687089170553,-1.2665741720796209,0
58,61,4,-1.5018188650643403,-0.03565949509760988,-0.06506776693489146,-1.1639273672759174,-0.34693048233375184,0.01839808512101727,0
16,20,26,-1.5018188650643403,-0.022682450126660297,-0.0650503024743113,0.1796847457866445,-0.3807311236226393,-1.5553982115421496,2
146,135,9,-1.5018188650643403,-0.03232254067650856,-0.06439650471925992,0.6755358418417824,0.7769408405217554,0.48994753730473767,1
221,221,5,1.6184502221217951,-0.04159185851290112,2.12918452481445,0.5372214228033056,1.441686785869875,0.20701786599450542,1
